parish,office,district,party,candidate,votes
Pointe Coupee,U.S. House,6,R,"William ""Bill"" Cassidy",1492
Pointe Coupee,U.S. House,6,D,"""Don"" Cazayoux",3943
Pointe Coupee,U.S. House,6,N,Michael Jackson,160
St. Helena,U.S. House,6,R,"William ""Bill"" Cassidy",1843
St. Helena,U.S. House,6,D,"""Don"" Cazayoux",2851
St. Helena,U.S. House,6,N,Michael Jackson,1200
West Baton Rouge,U.S. House,6,R,"William ""Bill"" Cassidy",4173
West Baton Rouge,U.S. House,6,D,"""Don"" Cazayoux",5854
West Baton Rouge,U.S. House,6,N,Michael Jackson,1578
West Feliciana,U.S. House,6,R,"William ""Bill"" Cassidy",2367
West Feliciana,U.S. House,6,D,"""Don"" Cazayoux",2313
West Feliciana,U.S. House,6,N,Michael Jackson,709
Acadia,U.S. House,7,R,"Charles W. Boustany, Jr.",17531
Acadia,U.S. House,7,D,"Donald ""Don"" Cravins, Jr.",7190
Acadia,U.S. House,7,O,Peter Vidrine,1102
Calcasieu,U.S. House,7,R,"Charles W. Boustany, Jr.",47346
Calcasieu,U.S. House,7,D,"Donald ""Don"" Cravins, Jr.",28149
Calcasieu,U.S. House,7,O,Peter Vidrine,3140
Cameron,U.S. House,7,R,"Charles W. Boustany, Jr.",2857
Cameron,U.S. House,7,D,"Donald ""Don"" Cravins, Jr.",624
Cameron,U.S. House,7,O,Peter Vidrine,164
Evangeline,U.S. House,7,R,"Charles W. Boustany, Jr.",4261
Evangeline,U.S. House,7,D,"Donald ""Don"" Cravins, Jr.",4433
Evangeline,U.S. House,7,O,Peter Vidrine,600
Jefferson Davis,U.S. House,7,R,"Charles W. Boustany, Jr.",8445
Jefferson Davis,U.S. House,7,D,"Donald ""Don"" Cravins, Jr.",3866
Jefferson Davis,U.S. House,7,O,Peter Vidrine,534
Lafayette,U.S. House,7,R,"Charles W. Boustany, Jr.",59698
Lafayette,U.S. House,7,D,"Donald ""Don"" Cravins, Jr.",29017
Lafayette,U.S. House,7,O,Peter Vidrine,3096
St. Landry,U.S. House,7,R,"Charles W. Boustany, Jr.",20919
St. Landry,U.S. House,7,D,"Donald ""Don"" Cravins, Jr.",18520
St. Landry,U.S. House,7,O,Peter Vidrine,1199
Vermilion,U.S. House,7,R,"Charles W. Boustany, Jr.",16116
Vermilion,U.S. House,7,D,"Donald ""Don"" Cravins, Jr.",6481
Vermilion,U.S. House,7,O,Peter Vidrine,1011
Jefferson,U.S. House,2,D,William J. Jefferson,26635
Jefferson,U.S. House,2,D,Helena Moreno,24955
Orleans,U.S. House,2,D,William J. Jefferson,66286
Orleans,U.S. House,2,D,Helena Moreno,45750
Allen,U.S. House,4,D,Willie Banks,1138
Allen,U.S. House,4,D,Paul J. Carmouche,1669
Beauregard,U.S. House,4,D,Willie Banks,3241
Beauregard,U.S. House,4,D,Paul J. Carmouche,3569
Bienville,U.S. House,4,D,Willie Banks,2183
Bienville,U.S. House,4,D,Paul J. Carmouche,2530
Bossier,U.S. House,4,D,Willie Banks,5634
Bossier,U.S. House,4,D,Paul J. Carmouche,14767
Caddo,U.S. House,4,D,Willie Banks,22201
Caddo,U.S. House,4,D,Paul J. Carmouche,39488
Claiborne,U.S. House,4,D,Willie Banks,1984
Claiborne,U.S. House,4,D,Paul J. Carmouche,2082
De Soto,U.S. House,4,D,Willie Banks,2442
De Soto,U.S. House,4,D,Paul J. Carmouche,5042
Grant,U.S. House,4,D,Willie Banks,1588
Grant,U.S. House,4,D,Paul J. Carmouche,2586
Natchitoches,U.S. House,4,D,Willie Banks,5206
Natchitoches,U.S. House,4,D,Paul J. Carmouche,5226
Red River,U.S. House,4,D,Willie Banks,1248
Red River,U.S. House,4,D,Paul J. Carmouche,1737
Sabine,U.S. House,4,D,Willie Banks,1650
Sabine,U.S. House,4,D,Paul J. Carmouche,3718
Vernon,U.S. House,4,D,Willie Banks,5111
Vernon,U.S. House,4,D,Paul J. Carmouche,3944
Webster,U.S. House,4,D,Willie Banks,3452
Webster,U.S. House,4,D,Paul J. Carmouche,6735
Allen,U.S. House,4,R,John Fleming,370
Allen,U.S. House,4,R,"""Chris"" Gorman",386
Beauregard,U.S. House,4,R,John Fleming,1732
Beauregard,U.S. House,4,R,"""Chris"" Gorman",2218
Bienville,U.S. House,4,R,John Fleming,979
Bienville,U.S. House,4,R,"""Chris"" Gorman",526
Bossier,U.S. House,4,R,John Fleming,10696
Bossier,U.S. House,4,R,"""Chris"" Gorman",7704
Caddo,U.S. House,4,R,John Fleming,16066
Caddo,U.S. House,4,R,"""Chris"" Gorman",13762
Claiborne,U.S. House,4,R,John Fleming,1033
Claiborne,U.S. House,4,R,"""Chris"" Gorman",635
De Soto,U.S. House,4,R,John Fleming,1514
De Soto,U.S. House,4,R,"""Chris"" Gorman",1347
Grant,U.S. House,4,R,John Fleming,1350
Grant,U.S. House,4,R,"""Chris"" Gorman",1067
Natchitoches,U.S. House,4,R,John Fleming,2215
Natchitoches,U.S. House,4,R,"""Chris"" Gorman",1643
Red River,U.S. House,4,R,John Fleming,536
Red River,U.S. House,4,R,"""Chris"" Gorman",454
Sabine,U.S. House,4,R,John Fleming,1635
Sabine,U.S. House,4,R,"""Chris"" Gorman",833
Vernon,U.S. House,4,R,John Fleming,2275
Vernon,U.S. House,4,R,"""Chris"" Gorman",1692
Webster,U.S. House,4,R,John Fleming,2611
Webster,U.S. House,4,R,"""Chris"" Gorman",2138
