parish,office,district,party,candidate,votes
West Carroll,State Senate,33rd Senatorial District,R,"Michael A. ""Mike"" Walsworth",1258
Grant,State Senate,35th Senatorial District,R,"Stewart Cathey, Jr.",1507
Grant,State Senate,35th Senatorial District,R,"James R. ""Jim"" Fannin",1610
Jackson,State Senate,35th Senatorial District,R,"Stewart Cathey, Jr.",1297
Jackson,State Senate,35th Senatorial District,R,"James R. ""Jim"" Fannin",2013
Lincoln,State Senate,35th Senatorial District,R,"Stewart Cathey, Jr.",1935
Lincoln,State Senate,35th Senatorial District,R,"James R. ""Jim"" Fannin",2700
Ouachita,State Senate,35th Senatorial District,R,"Stewart Cathey, Jr.",5738
Ouachita,State Senate,35th Senatorial District,R,"James R. ""Jim"" Fannin",5239
Rapides,State Senate,35th Senatorial District,R,"Stewart Cathey, Jr.",1199
Rapides,State Senate,35th Senatorial District,R,"James R. ""Jim"" Fannin",1237
Winn,State Senate,35th Senatorial District,R,"Stewart Cathey, Jr.",280
Winn,State Senate,35th Senatorial District,R,"James R. ""Jim"" Fannin",631
Bienville,State Senate,36th Senatorial District,R,Henry Burns,958
Bienville,State Senate,36th Senatorial District,R,Ryan Gatti,672
Bienville,State Senate,36th Senatorial District,D,Todd Hollenshead,841
Bossier,State Senate,36th Senatorial District,R,Henry Burns,5719
Bossier,State Senate,36th Senatorial District,R,Ryan Gatti,5322
Bossier,State Senate,36th Senatorial District,D,Todd Hollenshead,1984
Claiborne,State Senate,36th Senatorial District,R,Henry Burns,379
Claiborne,State Senate,36th Senatorial District,R,Ryan Gatti,279
Claiborne,State Senate,36th Senatorial District,D,Todd Hollenshead,588
Webster,State Senate,36th Senatorial District,R,Henry Burns,3146
Webster,State Senate,36th Senatorial District,R,Ryan Gatti,2376
Webster,State Senate,36th Senatorial District,D,Todd Hollenshead,3052
Caddo,State Senate,38th Senatorial District,R,"Richard ""Richie"" Burford",5600
Caddo,State Senate,38th Senatorial District,R,Cloyce Clark,4266
Caddo,State Senate,38th Senatorial District,D,John Milkovich,7219
Caddo,State Senate,38th Senatorial District,D,Jemayel Warren,1703
De Soto,State Senate,38th Senatorial District,R,"Richard ""Richie"" Burford",3966
De Soto,State Senate,38th Senatorial District,R,Cloyce Clark,1619
De Soto,State Senate,38th Senatorial District,D,John Milkovich,1842
De Soto,State Senate,38th Senatorial District,D,Jemayel Warren,990
Bossier,State House,1st Representative District,D,"""Mike Chicken Commander"" Boyter",345
Bossier,State House,1st Representative District,R,"James H. ""Jim"" Morris",1076
Caddo,State House,1st Representative District,D,"""Mike Chicken Commander"" Boyter",1410
Caddo,State House,1st Representative District,R,"James H. ""Jim"" Morris",5623
Bossier,State House,2nd Representative District,D,"Samuel L. ""Sam"" Jenkins, Jr.",272
Bossier,State House,2nd Representative District,D,Terence Vinson,188
Caddo,State House,2nd Representative District,D,"Samuel L. ""Sam"" Jenkins, Jr.",3233
Caddo,State House,2nd Representative District,D,Terence Vinson,2094
Caddo,State House,4th Representative District,D,Cedric B. Glover,4136
Caddo,State House,4th Representative District,D,Reginald Johnson,1614
Caddo,State House,4th Representative District,D,Fred Moss IV,2096
Caddo,State House,5th Representative District,R,Alan Seabaugh,6956
Caddo,State House,5th Representative District,D,Eileen Velez,2827
Caddo,State House,7th Representative District,R,"Lawrence A. ""Larry"" Bagley",1920
Caddo,State House,7th Representative District,R,"Robert S. ""Steve"" Casey",1419
Caddo,State House,7th Representative District,R,Perry D. McDaniel,1284
De Soto,State House,7th Representative District,R,"Lawrence A. ""Larry"" Bagley",3018
De Soto,State House,7th Representative District,R,"Robert S. ""Steve"" Casey",1190
De Soto,State House,7th Representative District,R,Perry D. McDaniel,802
Sabine,State House,7th Representative District,R,"Lawrence A. ""Larry"" Bagley",593
Sabine,State House,7th Representative District,R,"Robert S. ""Steve"" Casey",166
Sabine,State House,7th Representative District,R,Perry D. McDaniel,84
Bossier,State House,9th Representative District,R,"""Dodie"" Horton",4584
Bossier,State House,9th Representative District,R,"""Mike"" McHalffey",2602
Bienville,State House,13th Representative District,D,Philip Lawrence,1553
Bienville,State House,13th Representative District,R,Jack McFarland,2024
Jackson,State House,13th Representative District,D,Philip Lawrence,2128
Jackson,State House,13th Representative District,R,Jack McFarland,2681
Ouachita,State House,13th Representative District,D,Philip Lawrence,88
Ouachita,State House,13th Representative District,R,Jack McFarland,402
Winn,State House,13th Representative District,D,Philip Lawrence,1322
Winn,State House,13th Representative District,R,Jack McFarland,2612
Ouachita,State House,17th Representative District,R,Heath Albritton,1496
Ouachita,State House,17th Representative District,D,"Billye ""Goree"" Burns",1166
Ouachita,State House,17th Representative District,D,Marcus Hunter,4337
Caldwell,State House,20th Representative District,R,"Steven E. ""Steve"" Pylant",1958
Caldwell,State House,20th Representative District,R,"""Cleve"" Womack",1844
Catahoula,State House,20th Representative District,R,"Steven E. ""Steve"" Pylant",1561
Catahoula,State House,20th Representative District,R,"""Cleve"" Womack",1680
Franklin,State House,20th Representative District,R,"Steven E. ""Steve"" Pylant",4345
Franklin,State House,20th Representative District,R,"""Cleve"" Womack",1027
Lasalle,State House,20th Representative District,R,"Steven E. ""Steve"" Pylant",684
Lasalle,State House,20th Representative District,R,"""Cleve"" Womack",892
Tensas,State House,20th Representative District,R,"Steven E. ""Steve"" Pylant",62
Tensas,State House,20th Representative District,R,"""Cleve"" Womack",46
Grant,State House,22nd Representative District,O,Terry Brown,3400
Grant,State House,22nd Representative District,R,John Stephens,2577
Lasalle,State House,22nd Representative District,O,Terry Brown,1232
Lasalle,State House,22nd Representative District,R,John Stephens,1450
Natchitoches,State House,22nd Representative District,O,Terry Brown,628
Natchitoches,State House,22nd Representative District,R,John Stephens,861
Red River,State House,22nd Representative District,O,Terry Brown,1277
Red River,State House,22nd Representative District,R,John Stephens,1117
Winn,State House,22nd Representative District,O,Terry Brown,90
Winn,State House,22nd Representative District,R,John Stephens,21
Natchitoches,State House,24th Representative District,R,"""Frankie"" Howard",661
Natchitoches,State House,24th Representative District,R,Rodney Schamerhorn,512
Sabine,State House,24th Representative District,R,"""Frankie"" Howard",3395
Sabine,State House,24th Representative District,R,Rodney Schamerhorn,1620
Vernon,State House,24th Representative District,R,"""Frankie"" Howard",3218
Vernon,State House,24th Representative District,R,Rodney Schamerhorn,2977
Rapides,State House,27th Representative District,R,"""Chris"" Hazel",6342
Rapides,State House,27th Representative District,R,"Christopher Dean ""Chris"" Tyler",3425
Avoyelles,State House,28th Representative District,D,"Brian ""T-Noon"" Bordelon",2966
Avoyelles,State House,28th Representative District,D,Robert Johnson,8796
East Baton Rouge,State House,29th Representative District,D,Daniel Banguel,667
East Baton Rouge,State House,29th Representative District,D,Ronnie Edwards,2734
East Baton Rouge,State House,29th Representative District,D,Edmond Jordan,944
East Baton Rouge,State House,29th Representative District,D,Vereta T. Lee,2024
West Baton Rouge,State House,29th Representative District,D,Daniel Banguel,387
West Baton Rouge,State House,29th Representative District,D,Ronnie Edwards,999
West Baton Rouge,State House,29th Representative District,D,Edmond Jordan,2022
West Baton Rouge,State House,29th Representative District,D,Vereta T. Lee,569
Lafayette,State House,31st Representative District,R,Nancy Landry,9095
Lafayette,State House,31st Representative District,D,Evan H. Wright,1628
Vermilion,State House,31st Representative District,R,Nancy Landry,910
Vermilion,State House,31st Representative District,D,Evan H. Wright,181
Allen,State House,32nd Representative District,D,Dorothy Sue Hill,3279
Allen,State House,32nd Representative District,D,"Zollie ""Ty"" Pearce",919
Allen,State House,32nd Representative District,R,"Llewellyn ""Biscuit"" Smith",1548
Beauregard,State House,32nd Representative District,D,Dorothy Sue Hill,1581
Beauregard,State House,32nd Representative District,D,"Zollie ""Ty"" Pearce",388
Beauregard,State House,32nd Representative District,R,"Llewellyn ""Biscuit"" Smith",1925
Calcasieu,State House,32nd Representative District,D,Dorothy Sue Hill,366
Calcasieu,State House,32nd Representative District,D,"Zollie ""Ty"" Pearce",88
Calcasieu,State House,32nd Representative District,R,"Llewellyn ""Biscuit"" Smith",484
Calcasieu,State House,34th Representative District,D,"Wilford Dan Carter, Sr.",3501
Calcasieu,State House,34th Representative District,D,"""A. B."" Franklin",3215
Calcasieu,State House,34th Representative District,D,Alvin Joseph,743
Calcasieu,State House,34th Representative District,R,"Thomas ""Tom"" Quirk",1668
Calcasieu,State House,36th Representative District,R,Mark Abraham,5607
Calcasieu,State House,36th Representative District,R,Keith DeSonier,4654
Lafayette,State House,39th Representative District,R,Julie Emerson,4839
Lafayette,State House,39th Representative District,D,Stephen Ortego,4629
St. Landry,State House,39th Representative District,R,Julie Emerson,1310
St. Landry,State House,39th Representative District,D,Stephen Ortego,1273
St. Landry,State House,40th Representative District,D,Pamela Burleigh,924
St. Landry,State House,40th Representative District,D,"""Joe"" Charles",530
St. Landry,State House,40th Representative District,D,"""Mike"" Grimes",682
St. Landry,State House,40th Representative District,R,"Allen Guillory, Sr.",1624
St. Landry,State House,40th Representative District,D,Donovan K. Hudson,2116
St. Landry,State House,40th Representative District,D,Dustin Miller,3285
St. Landry,State House,40th Representative District,D,Charles G. Renaud,1176
St. Landry,State House,40th Representative District,D,"""Val"" Senegal",806
Acadia,State House,41st Representative District,R,Phillip DeVillier,3959
Acadia,State House,41st Representative District,R,"""Greg"" Fruge",2124
Acadia,State House,41st Representative District,D,Germaine Simpson,794
Evangeline,State House,41st Representative District,R,Phillip DeVillier,617
Evangeline,State House,41st Representative District,R,"""Greg"" Fruge",220
Evangeline,State House,41st Representative District,D,Germaine Simpson,117
St. Landry,State House,41st Representative District,R,Phillip DeVillier,1732
St. Landry,State House,41st Representative District,R,"""Greg"" Fruge",692
St. Landry,State House,41st Representative District,D,Germaine Simpson,1045
Lafayette,State House,44th Representative District,O,Desmond Onezine,1319
Lafayette,State House,44th Representative District,D,Vincent J. Pierre,6987
Lafayette,State House,45th Representative District,R,Andre' Comeaux,4578
Lafayette,State House,45th Representative District,R,Jean-Paul Coussan,4098
Lafayette,State House,45th Representative District,R,Jan Swift,2458
Iberia,State House,49th Representative District,R,John Bering,851
Iberia,State House,49th Representative District,R,Blake Miguez,4345
Vermilion,State House,49th Representative District,R,John Bering,706
Vermilion,State House,49th Representative District,R,Blake Miguez,4289
Assumption,State House,51st Representative District,R,Beryl Adams Amedee,591
Assumption,State House,51st Representative District,D,"Howard J. Castay, Jr.",225
Assumption,State House,51st Representative District,R,"""Joe"" Harrison",782
Lafourche,State House,51st Representative District,R,Beryl Adams Amedee,301
Lafourche,State House,51st Representative District,D,"Howard J. Castay, Jr.",58
Lafourche,State House,51st Representative District,R,"""Joe"" Harrison",173
St. Mary,State House,51st Representative District,R,Beryl Adams Amedee,805
St. Mary,State House,51st Representative District,D,"Howard J. Castay, Jr.",580
St. Mary,State House,51st Representative District,R,"""Joe"" Harrison",820
Terrebonne,State House,51st Representative District,R,Beryl Adams Amedee,1694
Terrebonne,State House,51st Representative District,D,"Howard J. Castay, Jr.",1036
Terrebonne,State House,51st Representative District,R,"""Joe"" Harrison",1295
Lafourche,State House,52nd Representative District,R,"""J J"" Buquet",320
Lafourche,State House,52nd Representative District,R,"Jerome ""Zee"" Zeringue",309
Terrebonne,State House,52nd Representative District,R,"""J J"" Buquet",4723
Terrebonne,State House,52nd Representative District,R,"Jerome ""Zee"" Zeringue",4740
Lafourche,State House,53rd Representative District,D,Brenda Leroux Babin,25
Lafourche,State House,53rd Representative District,R,Tanner Magee,41
Lafourche,State House,53rd Representative District,R,Lenar Whitney,42
Terrebonne,State House,53rd Representative District,D,Brenda Leroux Babin,2784
Terrebonne,State House,53rd Representative District,R,Tanner Magee,3052
Terrebonne,State House,53rd Representative District,R,Lenar Whitney,3022
Ascension,State House,58th Representative District,D,Miguel Aubert,1208
Ascension,State House,58th Representative District,D,"""Ed"" Price",3232
Ascension,State House,58th Representative District,D,"Nathaniel Rapp, Jr.",367
Iberville,State House,58th Representative District,D,Miguel Aubert,247
Iberville,State House,58th Representative District,D,"""Ed"" Price",835
Iberville,State House,58th Representative District,D,"Nathaniel Rapp, Jr.",83
St. James,State House,58th Representative District,D,Miguel Aubert,2023
St. James,State House,58th Representative District,D,"""Ed"" Price",2558
St. James,State House,58th Representative District,D,"Nathaniel Rapp, Jr.",1431
Ascension,State House,59th Representative District,R,"""Tony"" Bacala",6987
Ascension,State House,59th Representative District,R,"""Pat"" Bell",2654
Ascension,State House,59th Representative District,R,Rusty Messer,947
Assumption,State House,60th Representative District,O,James Barker,1135
Assumption,State House,60th Representative District,D,Chad Brown,2524
Assumption,State House,60th Representative District,D,Thomas G. Gaudet,779
Assumption,State House,60th Representative District,R,"Michael ""Mike"" Latino",2213
Iberville,State House,60th Representative District,O,James Barker,3105
Iberville,State House,60th Representative District,D,Chad Brown,5098
Iberville,State House,60th Representative District,D,Thomas G. Gaudet,818
Iberville,State House,60th Representative District,R,"Michael ""Mike"" Latino",912
East Baton Rouge,State House,61st Representative District,D,Donna Collins-Lewis,3237
East Baton Rouge,State House,61st Representative District,D,C. Denise Marcelle,4971
East Baton Rouge,State House,62nd Representative District,R,"""Kenny"" Havard",1976
East Baton Rouge,State House,62nd Representative District,D,"""Ronnie"" Jett",1923
East Feliciana,State House,62nd Representative District,R,"""Kenny"" Havard",4017
East Feliciana,State House,62nd Representative District,D,"""Ronnie"" Jett",2100
West Feliciana,State House,62nd Representative District,R,"""Kenny"" Havard",2790
West Feliciana,State House,62nd Representative District,D,"""Ronnie"" Jett",1045
East Baton Rouge,State House,63rd Representative District,D,"Ulysses ""Bones"" Addison, Jr.",3030
East Baton Rouge,State House,63rd Representative District,D,Barbara West Carpenter,2739
East Baton Rouge,State House,63rd Representative District,D,Joyce Marie Plummer,2047
East Baton Rouge,State House,63rd Representative District,D,"James Slaughter, Jr.",697
East Baton Rouge,State House,63rd Representative District,D,"Dean ""Deaneaux"" Vicknair",724
East Baton Rouge,State House,66th Representative District,R,"""Rick"" Bond",1924
East Baton Rouge,State House,66th Representative District,R,"""Rick"" Edmonds",2869
East Baton Rouge,State House,66th Representative District,R,Darrell Ourso,4660
East Baton Rouge,State House,66th Representative District,D,Antoine Pierce,1889
East Baton Rouge,State House,66th Representative District,R,"""Rusty"" Secrist",1007
East Baton Rouge,State House,68th Representative District,R,"""Steve"" Carter",6095
East Baton Rouge,State House,68th Representative District,R,Robert Cade Cipriano,2094
East Baton Rouge,State House,68th Representative District,D,Patty Merrick,2945
East Baton Rouge,State House,69th Representative District For Regular and Unexpired Term,R,Paula Davis,4295
East Baton Rouge,State House,69th Representative District For Regular and Unexpired Term,R,Ryan Heck,4213
East Baton Rouge,State House,69th Representative District For Regular and Unexpired Term,D,Mark Holden,2782
East Baton Rouge,State House,70th Representative District,R,Franklin Foil,8401
East Baton Rouge,State House,70th Representative District,D,"""Shamaka"" Schumake",2891
East Feliciana,State House,72nd Representative District,D,Osa Betts-Williams,68
East Feliciana,State House,72nd Representative District,D,Hunter Carter,239
East Feliciana,State House,72nd Representative District,D,"""Robby"" Carter",338
East Feliciana,State House,72nd Representative District,D,Janice Reid Holland,62
East Feliciana,State House,72nd Representative District,D,David Ridder,88
St. Helena,State House,72nd Representative District,D,Osa Betts-Williams,234
St. Helena,State House,72nd Representative District,D,Hunter Carter,1342
St. Helena,State House,72nd Representative District,D,"""Robby"" Carter",2062
St. Helena,State House,72nd Representative District,D,Janice Reid Holland,775
St. Helena,State House,72nd Representative District,D,David Ridder,209
Tangipahoa,State House,72nd Representative District,D,Osa Betts-Williams,1283
Tangipahoa,State House,72nd Representative District,D,Hunter Carter,955
Tangipahoa,State House,72nd Representative District,D,"""Robby"" Carter",3057
Tangipahoa,State House,72nd Representative District,D,Janice Reid Holland,1209
Tangipahoa,State House,72nd Representative District,D,David Ridder,732
Tangipahoa,State House,73rd Representative District,R,"""Tim"" Bailey",5003
Tangipahoa,State House,73rd Representative District,R,"""Steve"" Pugh",5341
St. Tammany,State House,75th Representative District,D,"""Chuck"" Nassauer",97
St. Tammany,State House,75th Representative District,D,Malinda Brumfield White,59
Washington,State House,75th Representative District,D,"""Chuck"" Nassauer",4771
Washington,State House,75th Representative District,D,Malinda Brumfield White,5847
Ascension,State House,81st Representative District,R,Lester McLin,364
Ascension,State House,81st Representative District,R,Clay Schexnayder,1191
Livingston,State House,81st Representative District,R,Lester McLin,2578
Livingston,State House,81st Representative District,R,Clay Schexnayder,2576
St. James,State House,81st Representative District,R,Lester McLin,467
St. James,State House,81st Representative District,R,Clay Schexnayder,1923
St. John The Baptist,State House,81st Representative District,R,Lester McLin,607
St. John The Baptist,State House,81st Representative District,R,Clay Schexnayder,1600
Jefferson,State House,83rd Representative District,D,Robert E. Billiot,4198
Jefferson,State House,83rd Representative District,D,"Kyle M. Green, Jr.",3904
Jefferson,State House,87th Representative District,D,"Rodney Lyons, Sr.",2883
Jefferson,State House,87th Representative District,D,Ebony Woodruff,2034
St. Tammany,State House,89th Representative District,R,Reid Falconer,7135
St. Tammany,State House,89th Representative District,R,"""Pat"" Phillips",3683
Jefferson,State House,94th Representative District,R,Stephanie Hilferty,2603
Jefferson,State House,94th Representative District,R,"Nicholas J. ""Nick"" Lorusso",2161
Orleans,State House,94th Representative District,R,Stephanie Hilferty,4263
Orleans,State House,94th Representative District,R,"Nicholas J. ""Nick"" Lorusso",3182
Iberia,State House,96th Representative District,D,"Terry C. Landry, Sr.",2565
Iberia,State House,96th Representative District,D,"Raymond ""Shoe-Do"" Lewis",803
Lafayette,State House,96th Representative District,D,"Terry C. Landry, Sr.",1552
Lafayette,State House,96th Representative District,D,"Raymond ""Shoe-Do"" Lewis",208
St. Martin,State House,96th Representative District,D,"Terry C. Landry, Sr.",3783
St. Martin,State House,96th Representative District,D,"Raymond ""Shoe-Do"" Lewis",491
Orleans,State House,97th Representative District,D,"Joseph ""Joe"" Bouie, Jr.",9491
Orleans,State House,97th Representative District,D,MissKeith Prevost,1289
Orleans,State House,99th Representative District,D,Ray Crawford,2514
Orleans,State House,99th Representative District,D,"""Jimmy"" Harris",3957
Orleans,State House,99th Representative District,D,Markeita Prevost,1929
Orleans,State House,100th Representative District,D,John Bagneris,3007
Orleans,State House,100th Representative District,D,Willie Jones,1906
Orleans,State House,100th Representative District,D,Shawn Lockett,885
Orleans,State House,100th Representative District,D,Alicia Plummer Clivens,2202
Orleans,State House,102nd Representative District,D,"Gary Carter, Jr.",4914
Orleans,State House,102nd Representative District,D,Kenneth Cutno,360
Orleans,State House,102nd Representative District,D,"""Skip"" Gallagher",1395
Orleans,State House,102nd Representative District,D,"Kenneth P. Garrett, Sr.",513
Orleans,State House,102nd Representative District,D,Anthony Ibert,98
Orleans,State House,102nd Representative District,D,Lourdes Moran,1410
Orleans,State House,103rd Representative District,D,Leola Anderson,279
Orleans,State House,103rd Representative District,R,George Cavignac,36
Orleans,State House,103rd Representative District,R,"""Ray"" Garofalo",207
Orleans,State House,103rd Representative District,D,Casey Hunnicutt,68
Plaquemines,State House,103rd Representative District,D,Leola Anderson,397
Plaquemines,State House,103rd Representative District,R,George Cavignac,70
Plaquemines,State House,103rd Representative District,R,"""Ray"" Garofalo",115
Plaquemines,State House,103rd Representative District,D,Casey Hunnicutt,92
St. Bernard,State House,103rd Representative District,D,Leola Anderson,1599
St. Bernard,State House,103rd Representative District,R,George Cavignac,2138
St. Bernard,State House,103rd Representative District,R,"""Ray"" Garofalo",4266
St. Bernard,State House,103rd Representative District,D,Casey Hunnicutt,2437
Jefferson,State House,105th Representative District,D,Alexis Catherine Billiot,1563
Jefferson,State House,105th Representative District,R,"Christopher J. ""Chris"" Leopold",1270
Orleans,State House,105th Representative District,D,Alexis Catherine Billiot,971
Orleans,State House,105th Representative District,R,"Christopher J. ""Chris"" Leopold",506
Plaquemines,State House,105th Representative District,D,Alexis Catherine Billiot,1988
Plaquemines,State House,105th Representative District,R,"Christopher J. ""Chris"" Leopold",5065
